productCode,image,name,category,description,price
797279J07402330,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172194/797279_J0740_2330_001_100_0000_Light.jpg,Square frame sunglasses,EYEWEAR,"The Pre-Fall 2024 eyewear collection successfully combines the coveted silhouettes of bygone decades with a contemporary logo feel. Here, a shiny dark tortoiseshell acetate frame pairs with an Interlocking G motif.",495.0
797279J07401012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172193/797279_J0740_1012_001_100_0000_Light.jpg,Square frame sunglasses,EYEWEAR,"The Pre-Fall 2024 eyewear collection successfully combines the coveted silhouettes of bygone decades with a contemporary logo feel. Here, a shiny black acetate frame pairs with an Interlocking G motif.",495.0
797277J16919012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172192/797277_J1691_9012_001_100_0000_Light.jpg,Rectangular frame sunglasses,EYEWEAR,"The Pre-Fall 2024 eyewear collection successfully combines the coveted silhouettes of bygone decades with a contemporary logo feel. Here, a shiny off white injection frame is paired with an Interlocking G motif.",420.0
797277J16915658,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172190/797277_J1691_5658_001_100_0000_Light.jpg,Rectangular frame sunglasses,EYEWEAR,"The Pre-Fall 2024 eyewear collection successfully combines the coveted silhouettes of bygone decades with a contemporary logo feel. Here, a shiny fuchsia injection frame is paired with an Interlocking G motif.",420.0
797277J16912323,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716914883/797277_J1691_2323_001_100_0000_Light.jpg,Rectangular frame sunglasses,EYEWEAR,"The Pre-Fall 2024 eyewear collection successfully combines the coveted silhouettes of bygone decades with a contemporary logo feel. Here, a shiny dark tortoiseshell injection frame is paired with an Interlocking G motif.",420.0
797277J16911012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716913832/797277_J1691_1012_001_100_0000_Light.jpg,Rectangular frame sunglasses,EYEWEAR,"The Pre-Fall 2024 eyewear collection successfully combines the coveted silhouettes of bygone decades with a contemporary logo feel. Here, a shiny black injection frame is paired with an Interlocking G motif.",420.0
797211J84008106,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711730760/797211_J8400_8106_001_100_0000_Light.jpg,Earrings with Gucci script charms,SILVER JEWELRY,"The signature silver jewelry line featuring the Gucci script appears in a shiny new finish, with the name of the House enriching different earrings styles. Can be matched with bracelets and necklaces from the same line.",495.0
797205J84008106,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711730759/797205_J8400_8106_001_100_0000_Light.jpg,Hoop earrings with Gucci script,SILVER JEWELRY,"The signature silver jewelry line featuring the Gucci script appears in a shiny new finish, with the name of the House enriching different earrings styles. Can be matched with bracelets and necklaces from the same line.",540.0
797203J84008106,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711730758/797203_J8400_8106_001_100_0000_Light.jpg,Chain bracelet with Gucci script,SILVER JEWELRY,"Inspired by the summer spirit and beach clubs on the Italian coast, this item is part of Gucci Lido. The signature silver jewelry line featuring the Gucci script appears in a shiny new finish, with the name of the House enriching necklaces and bracelets as a central charm or pendant. Can be matched with hoop and pendant earrings from the same line.",420.0
797199J84008106,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716454846/797199_J8400_8106_001_100_0000_Light.jpg,Necklace with Gucci script pendant,SILVER JEWELRY,"Inspired by the summer spirit and beach clubs on the Italian coast, this item is part of Gucci Lido. The signature silver jewelry line featuring the Gucci script appears in a shiny new finish, with the name of the House enriching necklaces and bracelets as a central charm or pendant. Can be matched with hoop and pendant earrings from the same line.",495.0
797142J84008106,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716454841/797142_J8400_8106_001_100_0000_Light.jpg,Trademark chain necklace with tag,SILVER JEWELRY,"Gucci revives its trademark logo atop oval tags, recalling the 1990s' tag necklaces with a refined touch. This chain necklace presents the engraving against plain sterling silver, complete with clasp closure.",590.0
797141J84008106,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711730750/797141_J8400_8106_001_100_0000_Light.jpg,Trademark hoop earrings with tag,SILVER JEWELRY,"Gucci revives its trademark logo atop oval tags, recalling the 1990s' modern touch. Here, the engraving defines this pair of hoop earrings in plain sterling silver.",460.0
797115BCB006208,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711356326/797115_BCB00_6208_001_090_0000_Light.jpg,Women's strappy sandal,WOMENS SHOES,This pair of strappy sandals is crafted in refined leather and defined by a knot detail on the side. The adjustable buckle closure completes the style.,1090.0
797115BCB001000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1709658089/797115_BCB00_1000_001_090_0000_Light.jpg,Women's strappy sandal,WOMENS SHOES,This pair of strappy sandals is crafted in refined leather and defined by a knot detail on the side. The adjustable buckle closure completes the style.,1090.0
797115BCB005931,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1715014818/797115_BCB00_5931_001_090_0000_Light.jpg,Women's strappy sandal,WOMENS SHOES,This pair of strappy sandals is crafted in refined leather and defined by a knot detail on the side. The adjustable buckle closure completes the style.,1090.0
797033J84008106,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711730746/797033_J8400_8106_001_100_0000_Light.jpg,Trademark oval ring,SILVER JEWELRY,"Gucci revives its trademark logo atop oval details, recalling the 1990s' modern touch. Here, the engraving defines this refined sterling silver ring.",360.0
797031J84008106,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1708619543/797031_J8400_8106_001_100_0000_Light.jpg,Gucci Interlocking wide ring,SILVER JEWELRY,New rings with double bands and chunky hoop earrings sport a contemporary take on the Interlocking G motif. Soft chain necklaces and bracelets showcase the motif as a logo charm. This wide double band ring sports the detail in a cut-out formation.,300.0
797029J84008106,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1708619540/797029_J8400_8106_001_100_0000_Light.jpg,Gucci Interlocking ring,SILVER JEWELRY,New rings with double bands and chunky hoop earrings sport a contemporary take on the Interlocking G motif. Soft chain necklaces and bracelets showcase the motif as a logo charm. This double band ring sports the detail in a cut-out formation.,290.0
7970003G0016471,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1714410118/797000_3G001_6471_001_100_0000_Light.jpg,Silk carré with GG Shadow,WOMENS SILK ACC,Emblematic codes of the House and refined patterns are reinterpreted in contemporary ways for the Pre-Fall collection. This delicate carré is presented in a red and purple silk and reveals a GG print with optical effect.,495.0
7970003G0019864,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1714408367/797000_3G001_9864_001_100_0000_Light.jpg,Silk carré with GG Shadow,WOMENS SILK ACC,Emblematic codes of the House and refined patterns are reinterpreted in contemporary ways for the Pre-Fall collection. This delicate carré is presented in a camel and dark brown silk and reveals a GG print with optical effect.,495.0
796977I98758491,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711730746/796977_I9875_8491_001_100_0000_Light.jpg,GUCCI' hair slide with crystals,FASHION JEWELRY,Essential hair accessories continue to enrich the Gucci collections. This distinctive hair slide spotlights the Gucci motif in sparkling crystals. The emblematic logo appears in capital letters on a tortoiseshell resin base for a distinctive logo feel.,360.0
796953IAAE28523,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711730743/796953_IAAE2_8523_001_100_0026_Light.jpg,Gucci Blondie hair accessory,FASHION JEWELRY,"The Gucci Blondie jewelry line which denotes the Round Interlocking G motif, is enriched for Pre-Fall 2024 with a timeless quality in new variations of signature styles. Here, the logo defines this hair accessory as a cut-out detail.",440.0
796936I46008005,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1714488421/796936_I4600_8005_001_100_0000_Light.jpg,Baule earrings with Gucci script,FASHION JEWELRY,"The signature fashion jewelry line featuring an italic variation of the Gucci script appears in a shiny new finish, enriching necklaces, bracelets and other accessories as a central charm or pendant. Here the detail defines this pair of baule drop earrings in gold-toned metal.",600.0
796921IAAEM8071,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1709280117/796921_IAAEM_8071_001_100_0010_Light.jpg,Bracelet with Round Interlocking G,FASHION JEWELRY,"The Round Interlocking G, which enriches various Gucci selections from ready-to-wear to accessories, appears here as a logo detail atop a light pink leather base. The everyday bracelet is complete with snap button closure.",430.0
796921IAAEM8029,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1709280115/796921_IAAEM_8029_001_100_0000_Light.jpg,Bracelet with Round Interlocking G,FASHION JEWELRY,"The Round Interlocking G, which enriches various Gucci selections from ready-to-wear to accessories, appears here as a logo detail atop a black leather base. The everyday bracelet is complete with snap button closure.",430.0
796916I94588521,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711730740/796916_I9458_8521_001_100_0019_Light.jpg,GUCCI' hairband with crystals,FASHION JEWELRY,Essential hair accessories continue to enrich the Gucci collections. This distinctive hairband spotlights the Gucci motif in sparkling crystals. The emblematic logo appears in capital letters on a tortoiseshell resin base for a distinctive logo feel.,460.0
796874I46008005,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1714487548/796874_I4600_8005_001_100_0000_Light.jpg,Hoop earrings with Gucci script,FASHION JEWELRY,"The signature fashion jewelry line featuring an italic variation of the Gucci script appears in a shiny new finish, enriching necklaces, bracelets and other accessories as a central charm or pendant. Here the detail defines this pair of hoop earrings in gold-toned metal.",550.0
7968733GANZ9000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711729949/796873_3GANZ_9000_001_100_0000_Light.jpg,Long cotton blend socks with Web,SOFT ACCESSORIES,The archival Web stripe continues to enrich Gucci's collection. The logo detail lends a retro-sports feel to the selection. These soft long socks are made from a white rib stitch cotton blend and reveal a blue and red Web trim.,235.0
796860I46008005,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716998578/796860_I4600_8005_001_100_0000_Light.jpg,Drop chain necklace with Gucci script,FASHION JEWELRY,"The signature fashion jewelry line featuring an italic variation of the Gucci script appears in a shiny new finish, enriching necklaces and bracelets as a central charm or pendant. Here the pendant detail defines this drop chain necklace in gold-toned metal.",680.0
796859I46008005,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716454837/796859_I4600_8005_001_100_0000_Light.jpg,Chain necklace with Gucci script,FASHION JEWELRY,"The signature fashion jewelry line featuring an italic variation of the Gucci script appears in a shiny new finish, enriching necklaces and bracelets as a central charm or pendant. Here the pendant detail defines this chain necklace in gold-toned metal.",600.0
796858I16F08591,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1719864238/796858_I16F0_8591_001_100_0000_Light.jpg,"Gucci Interlocking watch, 29mm",WATCHES,"Powered by a quartz movement, the new Gucci Interlocking watch combines the historic codes of the House with a contemporary feel. The style in 29mm case offers a pink dial with diamonds. Finished with a stainless steel bracelet, the accessory is enriched with the signature Interlocking G logo in a small seconds display.",2000.0
796857I16F01108,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1719864237/796857_I16F0_1108_001_100_0000_Light.jpg,"Gucci Interlocking watch, 29mm",WATCHES,"Powered by a quartz movement, the new Gucci Interlocking watch combines the historic codes of the House with a contemporary feel. The style in 29mm case offers a silver sunbrushed dial with diamonds and pink gold-plated details. Finished with a stainless steel bracelet, the accessory is enriched with the signature Interlocking G logo in a small seconds display.",2000.0
