productCode,image,category,price,name,description
797467I53488096,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1708966847/797467_I5348_8096_001_100_0000_Light.jpg,FASHION JEWELRY,550.0,دبوس شعر منزلق مزيّن بشعار GG مرصع بالكريستال,بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido. تستمر إكسسوارات الشعر الأساسية في إغناء مجموعات غوتشي. يسلّط دبوس الشعر المنزلق هذا الضوء على تصميم متميّز من تصاميم الدار. ويُشكّل شعار GG المزيّن بأحجار الكريستال تبايناً براقاً فوق قاعدة من الراتنج باللون الزهري.
797460J16911012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717777083/797460_J1691_1012_001_100_0000_Light.jpg,EYEWEAR,360.0,نظارات شمسية بإطار مربع,يتم تقديم هذه النظارات الشمسية مربعة الشكل بإطار مصنوعة بتقنية الحقن باللون الأسود اللامع، وهي تزدان بتفصيل شعار Gucci على الذراعَين المتناسقَين. يكتمل التصميم بعدستَين باللون الرمادي الموحّد.
797459J16912323,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172230/797459_J1691_2323_001_100_0000_Light.jpg,EYEWEAR,285.0,نظارات شمسية بتصميم عيون القطة,تجمع مجموعة ما قبل الخريف 2024 للنظارات بنجاح ما بين التصاميم التي كانت رائجة في العقود المنصرمة وطابع الشعار العصري. وفي هذا التصميم، يتم تنسيق إطار مصنوع بتقنية الحقن بنقش صدفة ظهر السلحفاة اللامع مع شعار G متشابك.
797459J16911012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717777082/797459_J1691_1012_001_100_0000_Light.jpg,EYEWEAR,285.0,نظارات شمسية بتصميم عيون القطة,تجمع مجموعة ما قبل الخريف 2024 للنظارات بنجاح ما بين التصاميم التي كانت رائجة في العقود المنصرمة وطابع الشعار العصري. وفي هذا التصميم، يتم تنسيق إطار مصنوع بتقنية الحقن باللون الأسود اللامع مع شعار G متشابك.
797458I33308012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172227/797458_I3330_8012_001_100_0000_Light.jpg,EYEWEAR,680.0,نظارات شمسية بإطار مربع,تجمع مجموعة ما قبل الخريف 2024 للنظارات بنجاح ما بين التصاميم التي كانت رائجة في العقود المنصرمة وطابع الشعار العصري. وفي هذا التصميم، يتم تنسيق إطار معدني باللون الذهبي اللامع مع شعار G مزدوج.
797458I33308023,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172228/797458_I3330_8023_001_100_0000_Light.jpg,EYEWEAR,680.0,نظارات شمسية بإطار مربع,تجمع مجموعة ما قبل الخريف 2024 للنظارات بنجاح ما بين التصاميم التي كانت رائجة في العقود المنصرمة وطابع الشعار العصري. وفي هذا التصميم، يتم تنسيق إطار معدني باللون الذهبي الوردي اللامع مع شعار G مزدوج.
797456I33308112,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172225/797456_I3330_8112_001_100_0000_Light.jpg,EYEWEAR,625.0,نظارات شمسية بإطار مستطيل الشكل,تجمع مجموعة ما قبل الخريف 2024 للنظارات بنجاح ما بين التصاميم التي كانت رائجة في العقود المنصرمة وطابع الشعار العصري. وفي هذا التصميم، يتم تنسيق إطار معدني بلون الروثينيوم اللامع مع حلية Horsebit وشعار Gucci.
797456I33308023,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172223/797456_I3330_8023_001_100_0000_Light.jpg,EYEWEAR,625.0,نظارات شمسية بإطار مستطيل الشكل,تجمع مجموعة ما قبل الخريف 2024 للنظارات بنجاح ما بين التصاميم التي كانت رائجة في العقود المنصرمة وطابع الشعار العصري. وفي هذا التصميم، يتم تنسيق إطار معدني باللون الذهبي اللامع مع حلية Horsebit وشعار Gucci.
797456I33308139,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172226/797456_I3330_8139_001_100_0000_Light.jpg,EYEWEAR,625.0,نظارات شمسية بإطار مستطيل الشكل,تجمع مجموعة ما قبل الخريف 2024 للنظارات بنجاح ما بين التصاميم التي كانت رائجة في العقود المنصرمة وطابع الشعار العصري. وفي هذا التصميم، يتم تنسيق إطار معدني باللون الفضي اللامع مع حلية Horsebit وشعار Gucci.
797453I33308023,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172221/797453_I3330_8023_001_100_0000_Light.jpg,EYEWEAR,520.0,نظارات شمسية أفياتور,تجمع مجموعة ما قبل الخريف 2024 للنظارات بنجاح ما بين التصاميم التي كانت رائجة في العقود المنصرمة وطابع الشعار العصري. وفي هذا التصميم، يتم تنسيق إطار معدني باللون الذهبي اللامع مع حلية Horsebit وشعار Gucci.
797453I33301012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172220/797453_I3330_1012_001_100_0000_Light.jpg,EYEWEAR,520.0,نظارات شمسية أفياتور,تجمع مجموعة ما قبل الخريف 2024 للنظارات بنجاح ما بين التصاميم التي كانت رائجة في العقود المنصرمة وطابع الشعار العصري. وفي هذا التصميم، يتم تنسيق إطار معدني باللون الأسود اللامع مع حلية Horsebit وشعار Gucci.
797432J16912323,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172214/797432_J1691_2323_001_100_0000_Light.jpg,EYEWEAR,420.0,نظارات شمسية بإطار مربع,تجمع مجموعة ما قبل الخريف 2024 للنظارات بنجاح ما بين التصاميم التي كانت رائجة في العقود المنصرمة وطابع الشعار العصري. وفي هذا التصميم، يتم تنسيق إطار مصنوع بتقنية الحقن بنقش صدفة ظهر السلحفاة اللامع مع شعار G متشابك.
797432J16911012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718385429/797432_J1691_1012_001_100_0000_Light.jpg,EYEWEAR,420.0,نظارات شمسية بإطار مربع,تجمع مجموعة ما قبل الخريف 2024 للنظارات بنجاح ما بين التصاميم التي كانت رائجة في العقود المنصرمة وطابع الشعار العصري. وفي هذا التصميم، يتم تنسيق إطار مصنوع بتقنية الحقن باللون الأسود اللامع مع شعار G متشابك.
797431J16912323,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172214/797431_J1691_2323_001_100_0000_Light.jpg,EYEWEAR,495.0,نظارات شمسية مع إطار بتصميم عيون الهرة,لمجموعة ما قبل الخريف 2024، يُعاد تفسير العناصر الأرشيفية بلمسة عصرية. وفي هذا التصميم، يزدان إطار بتصميم عيون القطة مصنوع بتقنية الحقن بنقش صدفة ظهر السلحفاة بتفصيل شعار G متشابك مقصوص على الذراعَين.
797431J16911012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172212/797431_J1691_1012_001_100_0000_Light.jpg,EYEWEAR,495.0,نظارات شمسية مع إطار بتصميم عيون الهرة,لمجموعة ما قبل الخريف 2024، يُعاد تفسير العناصر الأرشيفية بلمسة عصرية. وفي هذا التصميم، يزدان إطار بتصميم عيون القطة مصنوع بتقنية الحقن باللون الأسود بتفصيل شعار G متشابك مقصوص على الذراعَين.
797427J16912350,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172209/797427_J1691_2350_001_100_0000_Light.jpg,EYEWEAR,505.0,نظارات شمسية بتصميم عيون القطة,تجمع مجموعة ما قبل الخريف 2024 للنظارات بنجاح ما بين التصاميم التي كانت رائجة في العقود المنصرمة وطابع الشعار العصري. وفي هذا التصميم، يتم تنسيق إطار مصنوع بتقنية الحقن بنقش صدفة ظهر السلحفاة اللامع مع شعار G متشابك.
797427J16911012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172207/797427_J1691_1012_001_100_0000_Light.jpg,EYEWEAR,505.0,نظارات شمسية بتصميم عيون القطة,تجمع مجموعة ما قبل الخريف 2024 للنظارات بنجاح ما بين التصاميم التي كانت رائجة في العقود المنصرمة وطابع الشعار العصري. وفي هذا التصميم، يتم تنسيق إطار مصنوع بتقنية الحقن باللون الأسود اللامع مع شعار G متشابك.
797423JCF278062,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1708966845/797423_JCF27_8062_001_100_0000_Light.jpg,FASHION JEWELRY,340.0,خاتم Gucci Blondie مزيّن بحبات اللؤلؤ من الراتنج,تغتني مجموعة Gucci Blondie، التي ترمز إلى شعار G المتشابك بشكل مستدير، لمجموعة ما قبل الخريف 2024 بجودة تتخطى حدود الزمن بفضل التصميم الدقيق والمرهف للآلئ المصنوعة من الراتنج وأحجار الكريستال. يدمج هذا الخاتم، بفضل هيكله المفتوح، الشعار المقصوص مع حبة اللؤلؤ المصنوعة من الراتنج. يمكن تنسيقه مع إكسسوارات أخرى من التشكيلة ذاتها.
797405JCF278062,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1708966842/797405_JCF27_8062_001_100_0000_Light.jpg,FASHION JEWELRY,360.0,خاتم Gucci Blondie مقصوص مع اللؤلؤ,تغتني مجموعة Gucci Blondie، التي ترمز إلى شعار G المتشابك بشكل مستدير، لمجموعة ما قبل الخريف 2024 بجودة تتخطى حدود الزمن بفضل التصميم الدقيق والمرهف للآلئ المصنوعة من الراتنج وأحجار الكريستال. يتميّز هذا الخاتم بتفصيل شعار مقصوص عريض مع لؤلؤتَين من الراتنج، ويمكن تنسيقه مع غيره من الإكسسوارات من التشكيلة ذاتها.
